nuts2_id,nuts2_name,country,medals,nuts2_population,medals_per_million_residents
ITF2,Molise,Italy,1,290636,3.4407299852736757
ITI3,Marche,Italy,5,1484298,3.3685957941060356
NL11,Groningen,Netherlands,2,596075,3.3552824728431827
HU33,Dél-Alföld,Hungary,4,1200150,3.3329167187434905
ES51,Cataluña,Spain,26,7901963,3.2903216580487658
ES21,País Vasco,Spain,7,2216302,3.1584143316208713
DED2,Dresden,Germany,5,1598250,3.128421711246676
ES22,Comunidad Foral de Navarra,Spain,2,672155,2.9755041619864464
CZ01,Praha,Czechia,4,1357326,2.946970735107115
ITC3,Liguria,Italy,4,1507636,2.6531603119055265
RO12,Centru,Romania,6,2280856,2.630591321854602
RO32,Bucureşti-Ilfov,Romania,6,2290125,2.619944326183069
RO21,Nord-Est,Romania,8,3224213,2.481225651034842
CH05,Ostschweiz,Switzerland,3,1217015,2.4650476781305075
BE25,Prov. West-Vlaanderen,Belgium,3,1222004,2.4549837807404886
DK03,Syddanmark,Denmark,3,1237413,2.424412867813737
NL22,Gelderland,Netherlands,5,2133708,2.343338451184511
HU23,Dél-Dunántúl,Hungary,2,858675,2.3291699420618976
SE31,Norra Mellansverige,Sweden,2,859620,2.3266094320746378
DEA1,Düsseldorf,Germany,12,5261157,2.2808671172519657
DE26,Unterfranken,Germany,3,1334376,2.248241874853864
ITI1,Toscana,Italy,8,3661981,2.1846099146882523
PL91,Warszawski stołeczny,Poland,7,3269510,2.1409936045462468
NL13,Drenthe,Netherlands,1,502051,1.991829515328124
EL64,Sterea Elláda,Greece,1,504167,1.983469762995198
SI04,Zahodna Slovenija,Slovenia,2,1009087,1.981989659959944
CZ05,Severovýchod,Czechia,3,1533205,1.9566855051998917
SE22,Sydsverige,Sweden,3,1573064,1.9071061317276348
ES30,Comunidad de Madrid,Spain,13,6871903,1.8917612777712374
HU21,Közép-Dunántúl,Hungary,2,1059399,1.8878628354378284
ITH2,Provincia Autonoma di Trento,Italy,1,542996,1.841634192517072
ITF3,Campania,Italy,10,5609536,1.782678638661023
DEF0,Schleswig-Holstein,Germany,5,2953270,1.6930385640324115
DK05,Nordjylland,Denmark,1,594634,1.6817067305266769
ITH4,Friuli-Venezia Giulia,Italy,2,1194248,1.6746940334000977
CH03,Nordwestschweiz,Switzerland,2,1202435,1.6632915708541418
CZ07,Střední Morava,Czechia,2,1212333,1.6497117541137625
ITH3,Veneto,Italy,8,4849553,1.6496365747523534
ME00,Crna Gora,Montenegro,1,616695,1.6215471181053844
IE06,Eastern and Midland,Ireland,4,2600007,1.5384573964608557
FRF2,Champagne-Ardenne,France,2,1311569,1.5248911799531706
DEA3,Münster,Germany,4,2664280,1.5013437026138394
DED4,Chemnitz,Germany,2,1411556,1.416876128187617
DEG0,Thüringen,Germany,3,2126846,1.4105393620412574
RO31,Sud-Muntenia,Romania,4,2841139,1.4078860625967262
CZ02,Střední Čechy,Czechia,2,1439391,1.3894765216678442
NO09,Agder og Sør-Østlandet,Norway,1,745152,1.3420080735205704
PL63,Pomorskie,Poland,3,2295745,1.3067653419696001
HR06,Sjeverna Hrvatska,Croatia,1,785177,1.2735981823206741
CH04,Zürich,Switzerland,2,1579967,1.2658492234331478
ES41,Castilla y León,Spain,3,2383703,1.258546052087865
DE91,Braunschweig,Germany,2,1610865,1.241568970708284
DE71,Darmstadt,Germany,5,4088107,1.2230599639393
BG33,Severoiztochen,Bulgaria,1,823884,1.2137631025726923
RO42,Vest,Romania,2,1671460,1.1965586971868905
DK02,Sjælland,Denmark,1,849857,1.1766685454141108
ITC1,Piemonte,Italy,5,4251351,1.176096727840162
ITI2,Umbria,Italy,1,856407,1.1676691105981152
CZ06,Jihovýchod,Czechia,2,1731977,1.1547497455220248
FI1B,Helsinki-Uusimaa,Finland,2,1733033,1.1540461145286904
FRI1,Aquitaine,France,4,3566828,1.1214446000760339
DEA5,Arnsberg,Germany,4,3600754,1.1108784437926056
DE25,Mittelfranken,Germany,2,1805791,1.1075478834483061
RS21,Region Šumadije i Zapadne Srbije,Serbia,2,1816449,1.1010493550878664
FRI3,Poitou-Charentes,France,2,1834080,1.0904649742650265
FRD2,Haute-Normandie ,France,2,1854083,1.0787003602319853
BG34,Yugoiztochen,Bulgaria,1,948410,1.0543963053953458
DE12,Karlsruhe,Germany,3,2848400,1.0532228619575903
PL43,Lubuskie,Poland,1,952793,1.0495459139603251
DE21,Oberbayern,Germany,5,4801769,1.0412829105273493
PL61,Kujawsko-pomorskie,Poland,2,1943197,1.02923172483284
DE27,Schwaben,Germany,2,1945978,1.0277608482726937
FRK2,Rhône-Alpes,France,7,6827323,1.025292050778907
PL82,Podkarpackie,Poland,2,1962332,1.019195528585377
HR02,Panonska Hrvatska,Croatia,1,999106,1.0008947999511564
DEA4,Detmold,Germany,2,2085331,0.9590803570272537
ES43,Extremadura,Spain,1,1054306,0.9484912349924974
PL84,Podlaskie,Poland,1,1083854,0.9226334912266781
DE92,Hannover,Germany,2,2180058,0.9174067845901348
HU31,Észak-Magyarország,Hungary,1,1093790,0.9142522787738049
PL92,Mazowiecki regionalny,Poland,2,2210253,0.9048737859421523
CZ04,Severozápad,Czechia,1,1105932,0.9042147256793365
SI03,Vzhodna Slovenija,Slovenia,1,1107885,0.9026207593748449
ITH5,Emilia-Romagna,Italy,4,4437578,0.9013926065074237
DE23,Oberpfalz,Germany,1,1133741,0.8820356677583329
FI1C,Etelä-Suomi,Finland,1,1144473,0.8737646060675962
DE13,Freiburg,Germany,2,2322689,0.8610709397599076
CZ08,Moravskoslezsko,Czechia,1,1189674,0.84056640726787335
SE11,Stockholm,Sweden,2,2440027,0.8196630611054714
BE10,Région de Bruxelles-Capitale/ Brussels Hoofdstedelijk Gewest,Belgium,1,1253178,0.7979712379247003
RO11,Nord-Vest,Romania,2,2531913,0.789916557164484
ITF1,Abruzzo,Italy,1,1272627,0.7857761936529714
DE22,Niederbayern,Germany,1,1273955,0.7849570824715159
DE94,Weser-Ems,Germany,2,2592162,0.7715567159768564
FRG0,Pays de la Loire,France,3,3902115,0.768813835573785
PL62,Warmińsko-mazurskie,Poland,1,1303380,0.76723595574583
ES52,Comunitat Valenciana ,Spain,4,5216195,0.7668424972609345
SK03,Stredné Slovensko,Slovakia,1,1305883,0.7657653863324663
ES24,Aragón,Spain,1,1341289,0.7455514807025182
FRE1,Nord-Pas de Calais,France,3,4070111,0.7370806349016034
BE32,Prov. Hainaut,Belgium,1,1361026,0.7347398212818859
FI19,Länsi-Suomi,Finland,1,1384761,0.7221462765054764
DE11,Stuttgart,Germany,3,4205849,0.7132923697450859
RS22,Region Južne i Istočne Srbije,Serbia,1,1403064,0.7127258628259295
HU32,Észak-Alföld,Hungary,1,1405012,0.7117376933435444
DEB1,Koblenz,Germany,1,1522508,0.6568109986942597
AT31,Oberösterreich,Austria,1,1522825,0.6566742731436639
FRJ2,Midi-Pyrénées,France,2,3168890,0.6311358235849146
SK04,Východné Slovensko,Slovakia,1,1587595,0.6298835660228207
PL42,Zachodniopomorskie,Poland,1,1589049,0.6293072145666999
FRC1,Bourgogne,France,1,1614580,0.6193561173803713
ITC4,Lombardia,Italy,6,9976509,0.6014127787585818
RS11,City of Belgrade,Serbia,1,1683033,0.5941654144630557
CH01,Région lémanique,Switzerland,1,1701827,0.5876037928649622
DE93,Lüneburg,Germany,1,1757157,0.5691011104869969
SK02,Západné Slovensko,Slovakia,1,1806944,0.5534205819328103
ITF6,Calabria,Italy,1,1846610,0.5415328629217864
LV00,Latvija,Latvia,1,1883008,0.5310651893141187
DE14,Tübingen,Germany,1,1903319,0.5253980021215572
BE21,Prov. Antwerpen,Belgium,1,1915921,0.521942188639302
FR10,Ile-de-France,France,6,12388388,0.48432451421444017
PL22,Śląskie,Poland,2,4245283,0.47111111320493826
DEA2,Köln,Germany,2,4527594,0.4417357210032525
FRB0,Centre — Val de Loire,France,1,2572735,0.3886914120575963
FRL0,Provence-Alpes-Côte d’Azur,France,2,5173952,0.38655171134173644
TR90,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",Turkey,1,2690038,0.37174196052249076
PL51,Dolnośląskie,Poland,1,2813919,0.3553762563883324
TR83,"Samsun, Tokat, Çorum, Amasya",Turkey,1,2827339,0.35368945853327105
ITI4,Lazio,Italy,2,5720536,0.34961758828193723
FRH0,Bretagne,France,1,3432901,0.2912988169481147
PT11,Norte,Portugal,1,3640294,0.2747030871682342
EL30,Attiki,Greece,1,3790842,0.2637936374029833
ITF4,Puglia,Italy,1,3907683,0.25590612135119456
ITG1,Sicilia,Italy,1,4814016,0.20772677116154162
ES61,Andalucía,Spain,1,8584147,0.11649381120803266
NL36,Zuid-Holland,Netherlands,17,NA,NA
UA31,Dnipropetrovska Oblast,Ukraine,6,NA,NA
UA21,Donetska Oblast,Ukraine,6,NA,NA
UA63,M. Kyiv,Ukraine,5,NA,NA
NL35,Utrecht,Netherlands,3,NA,NA
UA44,Avtonomna Respublika Krym,Ukraine,2,NA,NA
UA62,Cherkaska Oblast,Ukraine,1,NA,NA
UA13,Kharkivska Oblast,Ukraine,1,NA,NA
UA33,Kirovohradska Oblast,Ukraine,1,NA,NA
XK00,Kosovo,Kosovo,1,NA,NA
UA22,Luhanska Oblast,Ukraine,1,NA,NA
UA42,Odeska Oblast,Ukraine,1,NA,NA
