nuts2_id,nuts2_name,country,medals,nuts2_population,medals_per_million_residents
ES51,Cataluña,Spain,2,7901963,0.2531016660037512
ITC1,Piemonte,Italy,1,4251351,0.23521934556803237
ITH5,Emilia-Romagna,Italy,1,4437578,0.22534815162685592
ITG1,Sicilia,Italy,1,4814016,0.20772677116154162
FRL0,Provence-Alpes-Côte d’Azur,France,1,5173952,0.19327585567086822
ITC4,Lombardia,Italy,1,9976509,0.1002354631264303
UA63,M. Kyiv,Ukraine,12,NA,NA
UA31,Dnipropetrovska Oblast,Ukraine,6,NA,NA
UA73,Lvivska Oblast,Ukraine,5,NA,NA
UA21,Donetska Oblast,Ukraine,3,NA,NA
UA22,Luhanska Oblast,Ukraine,3,NA,NA
UA42,Odeska Oblast,Ukraine,3,NA,NA
UA32,Zaporizka Oblast,Ukraine,3,NA,NA
UA62,Cherkaska Oblast,Ukraine,2,NA,NA
UA13,Kharkivska Oblast,Ukraine,2,NA,NA
UA43,Khersonska Oblast,Ukraine,2,NA,NA
UA61,Kyivska Oblast,Ukraine,2,NA,NA
UA12,Sumska Oblast,Ukraine,2,NA,NA
UA14,Chernihivska Oblast,Ukraine,1,NA,NA
UA45,M. Sevastopol,Ukraine,1,NA,NA
UA11,Poltavska Oblast,Ukraine,1,NA,NA
UA71,Zakarpatska Oblast,Ukraine,1,NA,NA
