nuts2_id,nuts2_name,country,medals,nuts2_population,medals_per_million_residents
EL30,Attiki,Greece,3,3790842,0.7913809122089499
HU12,Pest,Hungary,1,1328790,0.7525643630671514
DE26,Unterfranken,Germany,1,1334376,0.7494139582846214
PL22,Śląskie,Poland,3,4245283,0.7066666698074074
FRD1,Basse-Normandie ,France,1,1472492,0.6791208373288276
DEA2,Köln,Germany,3,4527594,0.6626035815048787
DEB1,Koblenz,Germany,1,1522508,0.6568109986942597
CZ05,Severovýchod,Czechia,1,1533205,0.6522285017332973
BE23,Prov. Oost-Vlaanderen,Belgium,1,1563346,0.6396536659191248
SE22,Sydsverige,Sweden,1,1573064,0.6357020439092116
PL42,Zachodniopomorskie,Poland,1,1589049,0.6293072145666999
FI1B,Helsinki-Uusimaa,Finland,1,1733033,0.5770230572643452
DE25,Mittelfranken,Germany,1,1805791,0.5537739417241531
MK00,Severna Makedonija ,North Macedonia,1,1829954,0.5464618236305393
FRD2,Haute-Normandie ,France,1,1854083,0.5393501801159927
RO41,Sud-Vest Oltenia,Romania,1,1861680,0.5371492415452709
DE60,Hamburg,Germany,1,1892122,0.528507147002149
FRE2,Picardie,France,1,1916353,0.521824528153216
FRF1,Alsace,France,1,1932857,0.5173688482903805
AT13,Wien,Austria,1,1982097,0.5045161765544269
DEA4,Detmold,Germany,1,2085331,0.47954017851362685
SE23,Västsverige,Sweden,1,2101461,0.47585941399816606
DEE0,Sachsen-Anhalt,Germany,1,2186643,0.45732202284506435
PL63,Pomorskie,Poland,1,2295745,0.43558844732320007
PL71,Łódzkie,Poland,1,2343021,0.42679941835775265
SE11,Stockholm,Sweden,1,2440027,0.4098315305527357
DE94,Weser-Ems,Germany,1,2592162,0.3857783579884282
PL51,Dolnośląskie,Poland,1,2813919,0.3553762563883324
NL32,Noord-Holland,Netherlands,1,2952622,0.3386820256707428
TR33,"Manisa, Afyonkarahisar, Kütahya, Uşak",Turkey,1,3171989,0.3152596052508379
TR32,"Aydın, Denizli, Muğla",Turkey,1,3252758,0.30743141666241386
PL21,Małopolskie,Poland,1,3319305,0.3012678858978009
TR61,"Antalya, Isparta, Burdur",Turkey,1,3407128,0.29350232806046617
FRK2,Rhône-Alpes,France,2,6827323,0.2929405859368306
FRI1,Aquitaine,France,1,3566828,0.28036115001900846
DEA5,Arnsberg,Germany,1,3600754,0.2777196109481514
FRE1,Nord-Pas de Calais,France,1,4070111,0.24569354496720114
FR10,Ile-de-France,France,3,12388388,0.24216225710722009
TR42,"Kocaeli, Sakarya, Düzce, Bolu, Yalova",Turkey,1,4181440,0.23915206244738654
TR62,"Adana, Mersin",Turkey,1,4190538,0.23863284380191757
DE21,Oberbayern,Germany,1,4801769,0.20825658210546988
ITG1,Sicilia,Italy,1,4814016,0.20772677116154162
FRL0,Provence-Alpes-Côte d’Azur,France,1,5173952,0.19327585567086822
ES30,Comunidad de Madrid,Spain,1,6871903,0.14552009829009518
UA43,Khersonska Oblast,Ukraine,6,NA,NA
UA31,Dnipropetrovska Oblast,Ukraine,5,NA,NA
UA13,Kharkivska Oblast,Ukraine,5,NA,NA
UA42,Odeska Oblast,Ukraine,4,NA,NA
UA21,Donetska Oblast,Ukraine,3,NA,NA
XK00,Kosovo,Kosovo,3,NA,NA
UA61,Kyivska Oblast,Ukraine,2,NA,NA
UA63,M. Kyiv,Ukraine,2,NA,NA
UA41,Mykolaivska Oblast,Ukraine,2,NA,NA
NL36,Zuid-Holland,Netherlands,2,NA,NA
UA74,Chernivetska Oblast,Ukraine,1,NA,NA
PT1A,Grande Lisboa,Portugal,1,NA,NA
UA73,Lvivska Oblast,Ukraine,1,NA,NA
UA11,Poltavska Oblast,Ukraine,1,NA,NA
UA12,Sumska Oblast,Ukraine,1,NA,NA
UA71,Zakarpatska Oblast,Ukraine,1,NA,NA
