nuts2_id,nuts2_name,country,medals,nuts2_population,medals_per_million_residents
DEA4,Detmold,Germany,2,2085331,0.9590803570272537
DEB3,Rheinhessen-Pfalz,Germany,2,2090077,0.9569025447387823
SE23,Västsverige,Sweden,2,2101461,0.9517188279963321
DEG0,Thüringen,Germany,2,2126846,0.9403595746941715
DE24,Oberfranken,Germany,1,1073783,0.9312868614980867
CZ04,Severozápad,Czechia,1,1105932,0.9042147256793365
BE33,Prov. Liège,Belgium,1,1122360,0.8909797213015431
ITI4,Lazio,Italy,5,5720536,0.8740439707048431
TR51,Ankara,Turkey,5,5782285,0.8647100583938703
DE13,Freiburg,Germany,2,2322689,0.8610709397599076
CZ08,Moravskoslezsko,Czechia,1,1189674,0.84056640726787335
CH03,Nordwestschweiz,Switzerland,1,1202435,0.8316457854270709
ES53,Illes Balears,Spain,1,1209906,0.826510489244619
CZ07,Střední Morava,Czechia,1,1212333,0.8248558770568812
DK03,Syddanmark,Denmark,1,1237413,0.8081376226045791
UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",United Kingdom,2,2516568,0.7947331445047382
UKH1,East Anglia,United Kingdom,2,2521676,0.7931233037075341
RO11,Nord-Vest,Romania,2,2531913,0.789916557164484
FI1D,Pohjois- ja Itä-Suomi,Finland,1,1271344,0.7865691740394417
ITF1,Abruzzo,Italy,1,1272627,0.7857761936529714
DE22,Niederbayern,Germany,1,1273955,0.7849570824715159
DE94,Weser-Ems,Germany,2,2592162,0.7715567159768564
ITF4,Puglia,Italy,3,3907683,0.7677183640535836
UKI6,Outer London — South,United Kingdom,1,1316772,0.7594329162527758
ES24,Aragón,Spain,1,1341289,0.7455514807025182
FI19,Länsi-Suomi,Finland,1,1384761,0.7221462765054764
RS22,Region Južne i Istočne Srbije,Serbia,1,1403064,0.7127258628259295
UKE3,South Yorkshire,United Kingdom,1,1404971,0.711758463341948
RO31,Sud-Muntenia,Romania,2,2841139,0.7039430312983631
PT17,Área Metropolitana de Lisboa,Portugal,2,2921564,0.6845648426664622
FRD1,Basse-Normandie ,France,1,1472492,0.6791208373288276
UKD4,Lancashire,United Kingdom,1,1495318,0.6687540710404074
DEB1,Koblenz,Germany,1,1522508,0.6568109986942597
CZ05,Severovýchod,Czechia,1,1533205,0.6522285017332973
UKD7,Merseyside,United Kingdom,1,1553324,0.6437806922445027
SE22,Sydsverige,Sweden,1,1573064,0.6357020439092116
SK04,Východné Slovensko,Slovakia,1,1587595,0.6298835660228207
DE21,Oberbayern,Germany,3,4801769,0.6247697463164096
ITG1,Sicilia,Italy,3,4814016,0.6231803134846249
FRC1,Bourgogne,France,1,1614580,0.6193561173803713
PL91,Warszawski stołeczny,Poland,2,3269510,0.6117124584417849
ES61,Andalucía,Spain,5,8584147,0.5824690560401634
CZ06,Jihovýchod,Czechia,1,1731977,0.5773748727610124
FRI1,Aquitaine,France,2,3566828,0.5607223000380169
FRI3,Poitou-Charentes,France,1,1834080,0.5452324871325133
UKH3,Essex,United Kingdom,1,1841887,0.5429214712954703
UKF2,"Leicestershire, Rutland and Northamptonshire",United Kingdom,1,1843764,0.5423687630304095
ITF6,Calabria,Italy,1,1846610,0.5415328629217864
FRD2,Haute-Normandie ,France,1,1854083,0.5393501801159927
RO41,Sud-Vest Oltenia,Romania,1,1861680,0.5371492415452709
UKH2,Bedfordshire and Hertfordshire,United Kingdom,1,1871847,0.5342316973556065
BE21,Prov. Antwerpen,Belgium,1,1915921,0.521942188639302
FRE2,Picardie,France,1,1916353,0.521824528153216
CH02,Espace Mittelland,Switzerland,1,1918746,0.5211737249224233
DE27,Schwaben,Germany,1,1945978,0.5138804241363468
FRG0,Pays de la Loire,France,2,3902115,0.5125425570491899
PL82,Podkarpackie,Poland,1,1962332,0.5095977642926885
UKM7,Eastern Scotland,United Kingdom,1,1998699,0.5003254617128442
NO08,Oslo og Viken,Norway,1,2001278,0.49968070403012477
TRB2,"Van, Muş, Bitlis, Hakkari",Turkey,1,2157272,0.46354840743309145
ITH5,Emilia-Romagna,Italy,2,4437578,0.45069630325371185
ES30,Comunidad de Madrid,Spain,3,6871903,0.4365602948702855
ES41,Castilla y León,Spain,1,2383703,0.41951535069595497
SE11,Stockholm,Sweden,1,2440027,0.4098315305527357
FRB0,Centre — Val de Loire,France,1,2572735,0.3886914120575963
FRJ1,Languedoc-Roussillon,France,1,2941209,0.33999623964158954
TR63,"Hatay, Kahramanmaraş, Osmaniye",Turkey,1,3422884,0.2921512969764678
FRH0,Bretagne,France,1,3432901,0.2912988169481147
DEA5,Arnsberg,Germany,1,3600754,0.2777196109481514
DE11,Stuttgart,Germany,1,4205849,0.237764123248362
FRL0,Provence-Alpes-Côte d’Azur,France,1,5173952,0.19327585567086822
ES52,Comunitat Valenciana ,Spain,1,5216195,0.1917106243152336
UA13,Kharkivska Oblast,Ukraine,7,NA,NA
UA63,M. Kyiv,Ukraine,7,NA,NA
UA43,Khersonska Oblast,Ukraine,6,NA,NA
UA61,Kyivska Oblast,Ukraine,4,NA,NA
UA73,Lvivska Oblast,Ukraine,4,NA,NA
UA44,Avtonomna Respublika Krym,Ukraine,3,NA,NA
UA51,Vinnytska Oblast,Ukraine,3,NA,NA
UA31,Dnipropetrovska Oblast,Ukraine,2,NA,NA
UA21,Donetska Oblast,Ukraine,2,NA,NA
UA53,Khmelnytska Oblast,Ukraine,2,NA,NA
UA22,Luhanska Oblast,Ukraine,2,NA,NA
UA45,M. Sevastopol,Ukraine,2,NA,NA
UA32,Zaporizka Oblast,Ukraine,2,NA,NA
UA74,Chernivetska Oblast,Ukraine,1,NA,NA
UA72,Ivano-Frankivska Oblast,Ukraine,1,NA,NA
UA42,Odeska Oblast,Ukraine,1,NA,NA
UA83,Rivnenska Oblast,Ukraine,1,NA,NA
