nuts2_id,nuts2_name,country,medals,nuts2_population,medals_per_million_residents
DE24,Oberfranken,Germany,2,1073783,1.8625737229961734
DED5,Leipzig,Germany,2,1076346,1.8581385539594146
PL72,Świętokrzyskie,Poland,2,1133097,1.7650739521859118
AT21,Kärnten,Austria,1,568984,1.7575186648482206
PL41,Wielkopolskie,Poland,6,3444228,1.7420449517279344
FRC2,Franche-Comté,France,2,1179388,1.6957947681339813
NL11,Groningen,Netherlands,1,596075,1.6776412364215914
ME00,Crna Gora,Montenegro,1,616695,1.6215471181053844
FRD2,Haute-Normandie ,France,3,1854083,1.6180505403479781
CH02,Espace Mittelland,Switzerland,3,1918746,1.56352117476727
HR03,Jadranska Hrvatska,Croatia,2,1297987,1.5408474815233126
SK03,Stredné Slovensko,Slovakia,2,1305883,1.5315307726649325
NL12,Friesland (NL),Netherlands,1,659551,1.5161829790266408
DEA3,Münster,Germany,4,2664280,1.5013437026138394
BG31,Severozapaden,Bulgaria,1,671502,1.4891988408076222
BG32,Severen tsentralen,Bulgaria,1,686334,1.4570165546220937
FI19,Länsi-Suomi,Finland,2,1384761,1.4442925530109527
ITC3,Liguria,Italy,2,1507636,1.3265801559527632
RO12,Centru,Romania,3,2280856,1.315295660927301
CZ05,Severovýchod,Czechia,2,1533205,1.3044570034665945
ITC4,Lombardia,Italy,13,9976509,1.3030610206435937
AT33,Tirol,Austria,1,771304,1.2965056579506913
PL71,Łódzkie,Poland,3,2343021,1.280398255073258
ITG2,Sardegna,Italy,2,1578146,1.2673098686686783
BG33,Severoiztochen,Bulgaria,1,823884,1.2137631025726923
RS11,City of Belgrade,Serbia,2,1683033,1.1883308289261114
HU23,Dél-Dunántúl,Hungary,1,858675,1.1645849710309488
FI1B,Helsinki-Uusimaa,Finland,2,1733033,1.1540461145286904
DEA1,Düsseldorf,Germany,6,5261157,1.1404335586259828
DE93,Lüneburg,Germany,2,1757157,1.1382022209739937
SE21,Småland med öarna,Sweden,1,882332,1.1333602317495002
FRI1,Aquitaine,France,4,3566828,1.1214446000760339
DEA5,Arnsberg,Germany,4,3600754,1.1108784437926056
DEA2,Köln,Germany,5,4527594,1.1043393025081312
PL51,Dolnośląskie,Poland,3,2813919,1.0661287691649972
TR83,"Samsun, Tokat, Çorum, Amasya",Turkey,3,2827339,1.0610683755998132
PL43,Lubuskie,Poland,1,952793,1.0495459139603251
PL81,Lubelskie,Poland,2,1948400,1.0264832683227263
FRJ1,Languedoc-Roussillon,France,3,2941209,1.0199887189247687
PL82,Podkarpackie,Poland,2,1962332,1.019195528585377
DE71,Darmstadt,Germany,4,4088107,0.97844797115144
DEG0,Thüringen,Germany,2,2126846,0.9403595746941715
DE92,Hannover,Germany,2,2180058,0.9174067845901348
PL92,Mazowiecki regionalny,Poland,2,2210253,0.9048737859421523
CZ04,Severozápad,Czechia,1,1105932,0.9042147256793365
ITH5,Emilia-Romagna,Italy,4,4437578,0.9013926065074237
DE23,Oberpfalz,Germany,1,1133741,0.8820356677583329
DE13,Freiburg,Germany,2,2322689,0.8610709397599076
RO22,Sud-Est,Romania,2,2353162,0.8499202349859466
BE24,Prov. Vlaams-Brabant,Belgium,1,1188079,0.841694870458951
ITH4,Friuli-Venezia Giulia,Italy,1,1194248,0.8373470167000489
CH03,Nordwestschweiz,Switzerland,1,1202435,0.8316457854270709
CZ07,Střední Morava,Czechia,1,1212333,0.8248558770568812
CH05,Ostschweiz,Switzerland,1,1217015,0.821682559376836
BE25,Prov. West-Vlaanderen,Belgium,1,1222004,0.8183279269134962
DE73,Kassel,Germany,1,1235899,0.8091276067057259
CZ03,Jihozápad,Czechia,1,1257691,0.7951078603567967
FI1D,Pohjois- ja Itä-Suomi,Finland,1,1271344,0.7865691740394417
FRB0,Centre — Val de Loire,France,2,2572735,0.77738282411519255
BG42,Yuzhen tsentralen,Bulgaria,1,1301026,0.7686241474036645
HU12,Pest,Hungary,1,1328790,0.7525643630671514
DE26,Unterfranken,Germany,1,1334376,0.7494139582846214
EE00,Eesti,Estonia,1,1365884,0.7321265934735307
FRK1,Auvergne,France,1,1368219,0.7308771475911385
ITC1,Piemonte,Italy,3,4251351,0.7056580367040971
BE23,Prov. Oost-Vlaanderen,Belgium,1,1563346,0.6396536659191248
SE22,Sydsverige,Sweden,1,1573064,0.6357020439092116
CH04,Zürich,Switzerland,1,1579967,0.6329246117165739
PL42,Zachodniopomorskie,Poland,1,1589049,0.6293072145666999
FRL0,Provence-Alpes-Côte d’Azur,France,3,5173952,0.5798275670126046
RS12,Autonomous Province of Vojvodina,Serbia,1,1738651,0.5751585568351555
DE25,Mittelfranken,Germany,1,1805791,0.5537739417241531
DE60,Hamburg,Germany,1,1892122,0.528507147002149
DE14,Tübingen,Germany,1,1903319,0.5253980021215572
FRE2,Picardie,France,1,1916353,0.521824528153216
PL61,Kujawsko-pomorskie,Poland,1,1943197,0.51461586241642
LT02,Vidurio ir vakarų Lietuvos regionas ,Lithuania,1,2008555,0.49787035953708014
BG41,Yugozapaden,Bulgaria,1,2016554,0.4958954731685836
DEA4,Detmold,Germany,1,2085331,0.47954017851362685
DE11,Stuttgart,Germany,2,4205849,0.475528246496724
PL63,Pomorskie,Poland,1,2295745,0.43558844732320007
FR10,Ile-de-France,France,5,12388388,0.4036037618453668
RO11,Nord-Vest,Romania,1,2531913,0.394958278582242
DE94,Weser-Ems,Germany,1,2592162,0.3857783579884282
NL41,Noord-Brabant,Netherlands,1,2626210,0.3807768609517137
TR90,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",Turkey,1,2690038,0.37174196052249076
RO31,Sud-Muntenia,Romania,1,2841139,0.35197151564918155
FRJ2,Midi-Pyrénées,France,1,3168890,0.3155679117924573
RO21,Nord-Est,Romania,1,3224213,0.31015320637935523
TR32,"Aydın, Denizli, Muğla",Turkey,1,3252758,0.30743141666241386
PL21,Małopolskie,Poland,1,3319305,0.3012678858978009
TR61,"Antalya, Isparta, Burdur",Turkey,1,3407128,0.29350232806046617
FRK2,Rhône-Alpes,France,2,6827323,0.2929405859368306
FRH0,Bretagne,France,1,3432901,0.2912988169481147
ITI1,Toscana,Italy,1,3661981,0.27307623933603153
FRE1,Nord-Pas de Calais,France,1,4070111,0.24569354496720114
DE21,Oberbayern,Germany,1,4801769,0.20825658210546988
ITF3,Campania,Italy,1,5609536,0.1782678638661023
ITI4,Lazio,Italy,1,5720536,0.17480879414096862
NL36,Zuid-Holland,Netherlands,9,NA,NA
UA13,Kharkivska Oblast,Ukraine,8,NA,NA
UA43,Khersonska Oblast,Ukraine,6,NA,NA
UA31,Dnipropetrovska Oblast,Ukraine,4,NA,NA
UA14,Chernihivska Oblast,Ukraine,3,NA,NA
UA21,Donetska Oblast,Ukraine,3,NA,NA
UA73,Lvivska Oblast,Ukraine,3,NA,NA
UA63,M. Kyiv,Ukraine,3,NA,NA
UA42,Odeska Oblast,Ukraine,2,NA,NA
UA61,Kyivska Oblast,Ukraine,1,NA,NA
UA45,M. Sevastopol,Ukraine,1,NA,NA
UA11,Poltavska Oblast,Ukraine,1,NA,NA
UA12,Sumska Oblast,Ukraine,1,NA,NA
NL35,Utrecht,Netherlands,1,NA,NA
UA71,Zakarpatska Oblast,Ukraine,1,NA,NA
