nuts2_id,nuts2_name,country,medals,nuts2_population,medals_per_million_residents
FRF3,Lorraine,France,6,2320856,2.5852530273312953
IS00,Ísland,Iceland,1,387758,2.578928094326874
FRC2,Franche-Comté,France,3,1179388,2.5436921522009723
HU33,Dél-Alföld,Hungary,3,1200150,2.499687539057618
CH03,Nordwestschweiz,Switzerland,3,1202435,2.4949373562812127
UKE2,North Yorkshire,United Kingdom,2,824054,2.4270254133831037
DK03,Syddanmark,Denmark,3,1237413,2.424412867813737
BE10,Région de Bruxelles-Capitale/ Brussels Hoofdstedelijk Gewest,Belgium,3,1253178,2.3939137137741007
ES21,País Vasco,Spain,5,2216302,2.2560102368720507
FRE1,Nord-Pas de Calais,France,9,4070111,2.2112419047048104
EE00,Eesti,Estonia,3,1365884,2.196379780420592
LV00,Latvija,Latvia,4,1883008,2.124260757256475
BG34,Yugoiztochen,Bulgaria,2,948410,2.1087926107906916
PL43,Lubuskie,Poland,2,952793,2.0990918279206503
NO06,Trøndelag/Trööndelage,Norway,1,478470,2.089995193011056
CZ02,Střední Čechy,Czechia,3,1439391,2.0842147825017663
NO07,Nord-Norge,Norway,1,483536,2.068098342212369
ITI3,Marche,Italy,3,1484298,2.021157476463621
UKM5,North Eastern Scotland,United Kingdom,1,495365,2.0187134739030816
NL13,Drenthe,Netherlands,1,502051,1.991829515328124
SI04,Zahodna Slovenija,Slovenia,2,1009087,1.981989659959944
SE33,Övre Norrland,Sweden,1,525472,1.9030509713172157
ES43,Extremadura,Spain,2,1054306,1.8969824699849949
ITH1,Provincia Autonoma di Bolzano/Bozen,Italy,1,534147,1.872143810598955
RO21,Nord-Est,Romania,6,3224213,1.860919238276131
DE80,Mecklenburg-Vorpommern,Germany,3,1628378,1.8423240795441846
HU31,Észak-Magyarország,Hungary,2,1093790,1.8285045575476098
PL51,Dolnośląskie,Poland,5,2813919,1.776881281941662
DEA2,Köln,Germany,8,4527594,1.76694288401301
AT32,Salzburg,Austria,1,568346,1.7594915773138193
UKK3,Cornwall and Isles of Scilly,United Kingdom,1,568612,1.7586684769227523
RO12,Centru,Romania,4,2280856,1.753727547903068
FI1C,Etelä-Suomi,Finland,2,1144473,1.7475292121351924
DEA1,Düsseldorf,Germany,9,5261157,1.7106503379389744
RO22,Sud-Est,Romania,4,2353162,1.6998404699718932
UKK4,Devon,United Kingdom,2,1195198,1.6733629072337806
UKJ1,"Berkshire, Buckinghamshire and Oxfordshire",United Kingdom,4,2417428,1.6546511416265552
CZ03,Jihozápad,Czechia,2,1257691,1.5902157207135934
UKH1,East Anglia,United Kingdom,4,2521676,1.5862466074150683
PL61,Kujawsko-pomorskie,Poland,3,1943197,1.5438475872492599
SK03,Stredné Slovensko,Slovakia,2,1305883,1.5315307726649325
FRF2,Champagne-Ardenne,France,2,1311569,1.5248911799531706
UKM7,Eastern Scotland,United Kingdom,3,1998699,1.5009763851385327
LT02,Vidurio ir vakarų Lietuvos regionas ,Lithuania,3,2008555,1.4936110786112404
UKG1,"Herefordshire, Worcestershire and Warwickshire",United Kingdom,2,1352539,1.4787004293406696
DE71,Darmstadt,Germany,6,4088107,1.46767195672716
EL61,Thessalia,Greece,1,682189,1.4658694291464682
BG32,Severen tsentralen,Bulgaria,1,686334,1.4570165546220937
ITH3,Veneto,Italy,7,4849553,1.4434320029083094
FRD1,Basse-Normandie ,France,2,1472492,1.358241674657655
UKF1,Derbyshire and Nottinghamshire,United Kingdom,3,2210381,1.3572320789945262
UKF3,Lincolnshire,United Kingdom,1,756920,1.3211435818844792
EL30,Attiki,Greece,5,3790842,1.3189681870149164
ES30,Comunidad de Madrid,Spain,9,6871903,1.3096808846108567
HR05,Grad Zagreb,Croatia,1,768624,1.30102624950561
BE23,Prov. Oost-Vlaanderen,Belgium,2,1563346,1.2793073318382495
HR06,Sjeverna Hrvatska,Croatia,1,785177,1.2735981823206741
PL42,Zachodniopomorskie,Poland,2,1589049,1.2586144291333998
ES41,Castilla y León,Spain,3,2383703,1.258546052087865
DED2,Dresden,Germany,2,1598250,1.2513686844986704
UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area",United Kingdom,3,2516568,1.1920997167571072
CH06,Zentralschweiz,Switzerland,1,841372,1.188534916778785
LT01,Sostinės regionas,Lithuania,1,848724,1.1782393333993146
HU23,Dél-Dunántúl,Hungary,1,858675,1.1645849710309488
SE31,Norra Mellansverige,Sweden,1,859620,1.1633047160373189
FRL0,Provence-Alpes-Côte d’Azur,France,6,5173952,1.1596551340252093
CZ06,Jihovýchod,Czechia,2,1731977,1.1547497455220248
IE06,Eastern and Midland,Ireland,3,2600007,1.1538430473456418
SE21,Småland med öarna,Sweden,1,882332,1.1333602317495002
FRI1,Aquitaine,France,4,3566828,1.1214446000760339
DE25,Mittelfranken,Germany,2,1805791,1.1075478834483061
UKJ4,Kent,United Kingdom,2,1854717,1.078331626873534
ITF3,Campania,Italy,6,5609536,1.0696071831966139
UKN0,Northern Ireland,United Kingdom,2,1875957,1.0661225177336153
UKD3,Greater Manchester,United Kingdom,3,2822003,1.0630747026137108
DE12,Karlsruhe,Germany,3,2848400,1.0532228619575903
BE21,Prov. Antwerpen,Belgium,2,1915921,1.043884377278604
FRF1,Alsace,France,2,1932857,1.034737696580761
UKJ3,Hampshire and Isle of Wight,United Kingdom,2,1993050,1.003487117734126
BG41,Yugozapaden,Bulgaria,2,2016554,0.9917909463371672
DEB3,Rheinhessen-Pfalz,Germany,2,2090077,0.9569025447387823
FRJ2,Midi-Pyrénées,France,3,3168890,0.9467037353773718
HU21,Közép-Dunántúl,Hungary,1,1059399,0.9439314177189142
PL22,Śląskie,Poland,4,4245283,0.9422222264098765
DEG0,Thüringen,Germany,2,2126846,0.9403595746941715
NL22,Gelderland,Netherlands,2,2133708,0.9373353804738043
DED5,Leipzig,Germany,1,1076346,0.9290692769797073
NL42,Limburg (NL),Netherlands,1,1128367,0.8862364815702692
DE23,Oberpfalz,Germany,1,1133741,0.8820356677583329
PL63,Pomorskie,Poland,2,2295745,0.8711768946464001
DE13,Freiburg,Germany,2,2322689,0.8610709397599076
UKE4,West Yorkshire,United Kingdom,2,2324560,0.8603778779640018
BE24,Prov. Vlaams-Brabant,Belgium,1,1188079,0.841694870458951
DEA5,Arnsberg,Germany,3,3600754,0.8331588328444542
UKC1,Tees Valley and Durham,United Kingdom,1,1201543,0.8322631815923358
CH05,Ostschweiz,Switzerland,1,1217015,0.821682559376836
SE11,Stockholm,Sweden,2,2440027,0.8196630611054714
FI1D,Pohjois- ja Itä-Suomi,Finland,1,1271344,0.7865691740394417
FRB0,Centre — Val de Loire,France,2,2572735,0.77738282411519255
UKI6,Outer London — South,United Kingdom,1,1316772,0.7594329162527758
FRK1,Auvergne,France,1,1368219,0.7308771475911385
FR10,Ile-de-France,France,9,12388388,0.7264867713216603
FI19,Länsi-Suomi,Finland,1,1384761,0.7221462765054764
RS22,Region Južne i Istočne Srbije,Serbia,1,1403064,0.7127258628259295
HU32,Észak-Alföld,Hungary,1,1405012,0.7117376933435444
DED4,Chemnitz,Germany,1,1411556,0.7084380640938085
UKC2,Northumberland and Tyne and Wear,United Kingdom,1,1455437,0.6870788635990428
UKD4,Lancashire,United Kingdom,1,1495318,0.6687540710404074
ITC3,Liguria,Italy,1,1507636,0.6632900779763816
DEB1,Koblenz,Germany,1,1522508,0.6568109986942597
CZ05,Severovýchod,Czechia,1,1533205,0.6522285017332973
UKM8,West Central Scotland,United Kingdom,1,1541998,0.6485092717370581
SE22,Sydsverige,Sweden,1,1573064,0.6357020439092116
DE21,Oberbayern,Germany,3,4801769,0.6247697463164096
UKG2,Shropshire and Staffordshire,United Kingdom,1,1626956,0.6146447722003545
PL91,Warszawski stołeczny,Poland,2,3269510,0.6117124584417849
CH01,Région lémanique,Switzerland,1,1701827,0.5876037928649622
FRK2,Rhône-Alpes,France,4,6827323,0.5858811718736612
FI1B,Helsinki-Uusimaa,Finland,1,1733033,0.5770230572643452
SE12,Östra Mellansverige,Sweden,1,1763645,0.5670075326950719
TRB1,"Malatya, Elazığ, Bingöl, Tunceli",Turkey,1,1770999,0.5646530573986772
EL52,Kentriki Makedonia,Greece,1,1782630,0.5609689054935685
ITI1,Toscana,Italy,2,3661981,0.5461524786720631
FRD2,Haute-Normandie ,France,1,1854083,0.5393501801159927
RO41,Sud-Vest Oltenia,Romania,1,1861680,0.5371492415452709
UKH2,Bedfordshire and Hertfordshire,United Kingdom,1,1871847,0.5342316973556065
DE14,Tübingen,Germany,1,1903319,0.5253980021215572
ITI4,Lazio,Italy,3,5720536,0.5244263824229058
FRE2,Picardie,France,1,1916353,0.521824528153216
DE27,Schwaben,Germany,1,1945978,0.5138804241363468
PL81,Lubelskie,Poland,1,1948400,0.5132416341613631
FRG0,Pays de la Loire,France,2,3902115,0.5125425570491899
UKL1,West Wales and The Valleys,United Kingdom,1,1968383,0.5080312114055039
AT13,Wien,Austria,1,1982097,0.5045161765544269
ITC4,Lombardia,Italy,5,9976509,0.5011773156321515
SE23,Västsverige,Sweden,1,2101461,0.47585941399816606
ITC1,Piemonte,Italy,2,4251351,0.47043869113606473
PL92,Mazowiecki regionalny,Poland,1,2210253,0.45243689297107614
ES11,Galicia,Spain,1,2699424,0.3704493995756132
TR83,"Samsun, Tokat, Çorum, Amasya",Turkey,1,2827339,0.35368945853327105
RO31,Sud-Muntenia,Romania,1,2841139,0.35197151564918155
ES61,Andalucía,Spain,3,8584147,0.349481433624098
UKG3,West Midlands,United Kingdom,1,2928377,0.34148608597868374
FRJ1,Languedoc-Roussillon,France,1,2941209,0.33999623964158954
DEF0,Schleswig-Holstein,Germany,1,2953270,0.33860771280648233
PL21,Małopolskie,Poland,1,3319305,0.3012678858978009
FRH0,Bretagne,France,1,3432901,0.2912988169481147
PT11,Norte,Portugal,1,3640294,0.2747030871682342
ITH5,Emilia-Romagna,Italy,1,4437578,0.22534815162685592
ITG1,Sicilia,Italy,1,4814016,0.20772677116154162
ES52,Comunitat Valenciana ,Spain,1,5216195,0.1917106243152336
TR51,Ankara,Turkey,1,5782285,0.17294201167877404
UA53,Khmelnytska Oblast,Ukraine,3,NA,NA
UA73,Lvivska Oblast,Ukraine,3,NA,NA
UA63,M. Kyiv,Ukraine,3,NA,NA
UA41,Mykolaivska Oblast,Ukraine,3,NA,NA
UA42,Odeska Oblast,Ukraine,3,NA,NA
UA31,Dnipropetrovska Oblast,Ukraine,2,NA,NA
UA21,Donetska Oblast,Ukraine,2,NA,NA
UA13,Kharkivska Oblast,Ukraine,2,NA,NA
UA22,Luhanska Oblast,Ukraine,2,NA,NA
UA83,Rivnenska Oblast,Ukraine,2,NA,NA
UA74,Chernivetska Oblast,Ukraine,1,NA,NA
UA72,Ivano-Frankivska Oblast,Ukraine,1,NA,NA
UA43,Khersonska Oblast,Ukraine,1,NA,NA
XK00,Kosovo,Kosovo,1,NA,NA
UA61,Kyivska Oblast,Ukraine,1,NA,NA
